,source,target,film,year,studio
43,Aaron Dem,Chris Sanders,TrainDragon2,2014,DreamWorks
44,Aaron Dem,Kate Spencer,TrainDragon2,2014,DreamWorks
45,Lisa J. Freberg,Kendra Haaland,TrainDragon2,2014,DreamWorks
46,Lisa J. Freberg,Roy Lee,TrainDragon2,2014,DreamWorks
47,Lisa J. Freberg,Chris Sanders,TrainDragon2,2014,DreamWorks
48,Lisa J. Freberg,Kate Spencer,TrainDragon2,2014,DreamWorks
49,Kendra Haaland,Roy Lee,TrainDragon2,2014,DreamWorks
50,Kendra Haaland,Chris Sanders,TrainDragon2,2014,DreamWorks
51,Kendra Haaland,Kate Spencer,TrainDragon2,2014,DreamWorks
52,Roy Lee,Chris Sanders,TrainDragon2,2014,DreamWorks
53,Roy Lee,Kate Spencer,TrainDragon2,2014,DreamWorks
54,Chris Sanders,Kate Spencer,TrainDragon2,2014,DreamWorks
0,Eric Darnell,Simon J. Smith,Penguins,2014,DreamWorks
1,Eric Darnell,Michael Colton,Penguins,2014,DreamWorks
2,Eric Darnell,John Aboud,Penguins,2014,DreamWorks
3,Eric Darnell,Brandon Sawyer,Penguins,2014,DreamWorks
4,Eric Darnell,Alan Schoolcraft,Penguins,2014,DreamWorks
5,Eric Darnell,Brent Simons,Penguins,2014,DreamWorks
6,Eric Darnell,Mark Burton,Penguins,2014,DreamWorks
7,Eric Darnell,Tom McGrath,Penguins,2014,DreamWorks
8,Eric Darnell,Billy Frolick,Penguins,2014,DreamWorks
9,Eric Darnell,Lara Breay,Penguins,2014,DreamWorks
10,Eric Darnell,Jennifer Dahlman,Penguins,2014,DreamWorks
11,Eric Darnell,Damien de Froberville,Penguins,2014,DreamWorks
12,Eric Darnell,Holly Edwards,Penguins,2014,DreamWorks
13,Eric Darnell,Arin Finger,Penguins,2014,DreamWorks
14,Eric Darnell,Tripp Hudson,Penguins,2014,DreamWorks
15,Eric Darnell,Chris Leahy,Penguins,2014,DreamWorks
16,Eric Darnell,Mireille Soria,Penguins,2014,DreamWorks
17,Eric Darnell,Mark Swift,Penguins,2014,DreamWorks
18,Simon J. Smith,Michael Colton,Penguins,2014,DreamWorks
19,Simon J. Smith,John Aboud,Penguins,2014,DreamWorks
20,Simon J. Smith,Brandon Sawyer,Penguins,2014,DreamWorks
21,Simon J. Smith,Alan Schoolcraft,Penguins,2014,DreamWorks
22,Simon J. Smith,Brent Simons,Penguins,2014,DreamWorks
23,Simon J. Smith,Mark Burton,Penguins,2014,DreamWorks
24,Simon J. Smith,Tom McGrath,Penguins,2014,DreamWorks
25,Simon J. Smith,Billy Frolick,Penguins,2014,DreamWorks
26,Simon J. Smith,Lara Breay,Penguins,2014,DreamWorks
27,Simon J. Smith,Jennifer Dahlman,Penguins,2014,DreamWorks
28,Simon J. Smith,Damien de Froberville,Penguins,2014,DreamWorks
29,Simon J. Smith,Holly Edwards,Penguins,2014,DreamWorks
30,Simon J. Smith,Arin Finger,Penguins,2014,DreamWorks
31,Simon J. Smith,Tripp Hudson,Penguins,2014,DreamWorks
32,Simon J. Smith,Chris Leahy,Penguins,2014,DreamWorks
33,Simon J. Smith,Mireille Soria,Penguins,2014,DreamWorks
34,Simon J. Smith,Mark Swift,Penguins,2014,DreamWorks
35,Michael Colton,John Aboud,Penguins,2014,DreamWorks
36,Michael Colton,Brandon Sawyer,Penguins,2014,DreamWorks
37,Michael Colton,Alan Schoolcraft,Penguins,2014,DreamWorks
38,Michael Colton,Brent Simons,Penguins,2014,DreamWorks
39,Michael Colton,Mark Burton,Penguins,2014,DreamWorks
40,Michael Colton,Tom McGrath,Penguins,2014,DreamWorks
41,Michael Colton,Billy Frolick,Penguins,2014,DreamWorks
42,Michael Colton,Lara Breay,Penguins,2014,DreamWorks
43,Michael Colton,Jennifer Dahlman,Penguins,2014,DreamWorks
44,Michael Colton,Damien de Froberville,Penguins,2014,DreamWorks
45,Michael Colton,Holly Edwards,Penguins,2014,DreamWorks
46,Michael Colton,Arin Finger,Penguins,2014,DreamWorks
47,Michael Colton,Tripp Hudson,Penguins,2014,DreamWorks
48,Michael Colton,Chris Leahy,Penguins,2014,DreamWorks
49,Michael Colton,Mireille Soria,Penguins,2014,DreamWorks
50,Michael Colton,Mark Swift,Penguins,2014,DreamWorks
51,John Aboud,Brandon Sawyer,Penguins,2014,DreamWorks
52,John Aboud,Alan Schoolcraft,Penguins,2014,DreamWorks
53,John Aboud,Brent Simons,Penguins,2014,DreamWorks
54,John Aboud,Mark Burton,Penguins,2014,DreamWorks
55,John Aboud,Tom McGrath,Penguins,2014,DreamWorks
56,John Aboud,Billy Frolick,Penguins,2014,DreamWorks
57,John Aboud,Lara Breay,Penguins,2014,DreamWorks
58,John Aboud,Jennifer Dahlman,Penguins,2014,DreamWorks
59,John Aboud,Damien de Froberville,Penguins,2014,DreamWorks
60,John Aboud,Holly Edwards,Penguins,2014,DreamWorks
61,John Aboud,Arin Finger,Penguins,2014,DreamWorks
62,John Aboud,Tripp Hudson,Penguins,2014,DreamWorks
63,John Aboud,Chris Leahy,Penguins,2014,DreamWorks
64,John Aboud,Mireille Soria,Penguins,2014,DreamWorks
65,John Aboud,Mark Swift,Penguins,2014,DreamWorks
66,Brandon Sawyer,Alan Schoolcraft,Penguins,2014,DreamWorks
67,Brandon Sawyer,Brent Simons,Penguins,2014,DreamWorks
68,Brandon Sawyer,Mark Burton,Penguins,2014,DreamWorks
69,Brandon Sawyer,Tom McGrath,Penguins,2014,DreamWorks
70,Brandon Sawyer,Billy Frolick,Penguins,2014,DreamWorks
71,Brandon Sawyer,Lara Breay,Penguins,2014,DreamWorks
72,Brandon Sawyer,Jennifer Dahlman,Penguins,2014,DreamWorks
73,Brandon Sawyer,Damien de Froberville,Penguins,2014,DreamWorks
74,Brandon Sawyer,Holly Edwards,Penguins,2014,DreamWorks
75,Brandon Sawyer,Arin Finger,Penguins,2014,DreamWorks
76,Brandon Sawyer,Tripp Hudson,Penguins,2014,DreamWorks
77,Brandon Sawyer,Chris Leahy,Penguins,2014,DreamWorks
78,Brandon Sawyer,Mireille Soria,Penguins,2014,DreamWorks
79,Brandon Sawyer,Mark Swift,Penguins,2014,DreamWorks
80,Alan Schoolcraft,Brent Simons,Penguins,2014,DreamWorks
81,Alan Schoolcraft,Mark Burton,Penguins,2014,DreamWorks
82,Alan Schoolcraft,Tom McGrath,Penguins,2014,DreamWorks
83,Alan Schoolcraft,Billy Frolick,Penguins,2014,DreamWorks
84,Alan Schoolcraft,Lara Breay,Penguins,2014,DreamWorks
85,Alan Schoolcraft,Jennifer Dahlman,Penguins,2014,DreamWorks
86,Alan Schoolcraft,Damien de Froberville,Penguins,2014,DreamWorks
87,Alan Schoolcraft,Holly Edwards,Penguins,2014,DreamWorks
88,Alan Schoolcraft,Arin Finger,Penguins,2014,DreamWorks
89,Alan Schoolcraft,Tripp Hudson,Penguins,2014,DreamWorks
90,Alan Schoolcraft,Chris Leahy,Penguins,2014,DreamWorks
91,Alan Schoolcraft,Mireille Soria,Penguins,2014,DreamWorks
92,Alan Schoolcraft,Mark Swift,Penguins,2014,DreamWorks
93,Brent Simons,Mark Burton,Penguins,2014,DreamWorks
94,Brent Simons,Tom McGrath,Penguins,2014,DreamWorks
95,Brent Simons,Billy Frolick,Penguins,2014,DreamWorks
96,Brent Simons,Lara Breay,Penguins,2014,DreamWorks
97,Brent Simons,Jennifer Dahlman,Penguins,2014,DreamWorks
98,Brent Simons,Damien de Froberville,Penguins,2014,DreamWorks
99,Brent Simons,Holly Edwards,Penguins,2014,DreamWorks
100,Brent Simons,Arin Finger,Penguins,2014,DreamWorks
101,Brent Simons,Tripp Hudson,Penguins,2014,DreamWorks
102,Brent Simons,Chris Leahy,Penguins,2014,DreamWorks
103,Brent Simons,Mireille Soria,Penguins,2014,DreamWorks
104,Brent Simons,Mark Swift,Penguins,2014,DreamWorks
105,Mark Burton,Tom McGrath,Penguins,2014,DreamWorks
106,Mark Burton,Billy Frolick,Penguins,2014,DreamWorks
107,Mark Burton,Lara Breay,Penguins,2014,DreamWorks
108,Mark Burton,Jennifer Dahlman,Penguins,2014,DreamWorks
109,Mark Burton,Damien de Froberville,Penguins,2014,DreamWorks
110,Mark Burton,Holly Edwards,Penguins,2014,DreamWorks
111,Mark Burton,Arin Finger,Penguins,2014,DreamWorks
112,Mark Burton,Tripp Hudson,Penguins,2014,DreamWorks
113,Mark Burton,Chris Leahy,Penguins,2014,DreamWorks
114,Mark Burton,Mireille Soria,Penguins,2014,DreamWorks
115,Mark Burton,Mark Swift,Penguins,2014,DreamWorks
116,Tom McGrath,Billy Frolick,Penguins,2014,DreamWorks
117,Tom McGrath,Lara Breay,Penguins,2014,DreamWorks
118,Tom McGrath,Jennifer Dahlman,Penguins,2014,DreamWorks
119,Tom McGrath,Damien de Froberville,Penguins,2014,DreamWorks
120,Tom McGrath,Holly Edwards,Penguins,2014,DreamWorks
121,Tom McGrath,Arin Finger,Penguins,2014,DreamWorks
122,Tom McGrath,Tripp Hudson,Penguins,2014,DreamWorks
123,Tom McGrath,Chris Leahy,Penguins,2014,DreamWorks
124,Tom McGrath,Mireille Soria,Penguins,2014,DreamWorks
125,Tom McGrath,Mark Swift,Penguins,2014,DreamWorks
126,Billy Frolick,Lara Breay,Penguins,2014,DreamWorks
127,Billy Frolick,Jennifer Dahlman,Penguins,2014,DreamWorks
128,Billy Frolick,Damien de Froberville,Penguins,2014,DreamWorks
129,Billy Frolick,Holly Edwards,Penguins,2014,DreamWorks
130,Billy Frolick,Arin Finger,Penguins,2014,DreamWorks
131,Billy Frolick,Tripp Hudson,Penguins,2014,DreamWorks
132,Billy Frolick,Chris Leahy,Penguins,2014,DreamWorks
133,Billy Frolick,Mireille Soria,Penguins,2014,DreamWorks
134,Billy Frolick,Mark Swift,Penguins,2014,DreamWorks
135,Lara Breay,Jennifer Dahlman,Penguins,2014,DreamWorks
136,Lara Breay,Damien de Froberville,Penguins,2014,DreamWorks
137,Lara Breay,Holly Edwards,Penguins,2014,DreamWorks
138,Lara Breay,Arin Finger,Penguins,2014,DreamWorks
139,Lara Breay,Tripp Hudson,Penguins,2014,DreamWorks
140,Lara Breay,Chris Leahy,Penguins,2014,DreamWorks
141,Lara Breay,Mireille Soria,Penguins,2014,DreamWorks
142,Lara Breay,Mark Swift,Penguins,2014,DreamWorks
143,Jennifer Dahlman,Damien de Froberville,Penguins,2014,DreamWorks
144,Jennifer Dahlman,Holly Edwards,Penguins,2014,DreamWorks
145,Jennifer Dahlman,Arin Finger,Penguins,2014,DreamWorks
146,Jennifer Dahlman,Tripp Hudson,Penguins,2014,DreamWorks
147,Jennifer Dahlman,Chris Leahy,Penguins,2014,DreamWorks
148,Jennifer Dahlman,Mireille Soria,Penguins,2014,DreamWorks
149,Jennifer Dahlman,Mark Swift,Penguins,2014,DreamWorks
150,Damien de Froberville,Holly Edwards,Penguins,2014,DreamWorks
151,Damien de Froberville,Arin Finger,Penguins,2014,DreamWorks
152,Damien de Froberville,Tripp Hudson,Penguins,2014,DreamWorks
153,Damien de Froberville,Chris Leahy,Penguins,2014,DreamWorks
154,Damien de Froberville,Mireille Soria,Penguins,2014,DreamWorks
155,Damien de Froberville,Mark Swift,Penguins,2014,DreamWorks
156,Holly Edwards,Arin Finger,Penguins,2014,DreamWorks
157,Holly Edwards,Tripp Hudson,Penguins,2014,DreamWorks
158,Holly Edwards,Chris Leahy,Penguins,2014,DreamWorks
159,Holly Edwards,Mireille Soria,Penguins,2014,DreamWorks
160,Holly Edwards,Mark Swift,Penguins,2014,DreamWorks
161,Arin Finger,Tripp Hudson,Penguins,2014,DreamWorks
162,Arin Finger,Chris Leahy,Penguins,2014,DreamWorks
163,Arin Finger,Mireille Soria,Penguins,2014,DreamWorks
164,Arin Finger,Mark Swift,Penguins,2014,DreamWorks
165,Tripp Hudson,Chris Leahy,Penguins,2014,DreamWorks
166,Tripp Hudson,Mireille Soria,Penguins,2014,DreamWorks
167,Tripp Hudson,Mark Swift,Penguins,2014,DreamWorks
168,Chris Leahy,Mireille Soria,Penguins,2014,DreamWorks
169,Chris Leahy,Mark Swift,Penguins,2014,DreamWorks
170,Mireille Soria,Mark Swift,Penguins,2014,DreamWorks
0,Tim Johnson,Tom J. Astle,Home,2015,DreamWorks
1,Tim Johnson,Matt Ember,Home,2015,DreamWorks
2,Tim Johnson,Adam Rex,Home,2015,DreamWorks
3,Tim Johnson,Suzanne Buirgy,Home,2015,DreamWorks
4,Tim Johnson,Christopher Jenkins,Home,2015,DreamWorks
5,Tim Johnson,Mireille Soria,Home,2015,DreamWorks
6,Tom J. Astle,Matt Ember,Home,2015,DreamWorks
7,Tom J. Astle,Adam Rex,Home,2015,DreamWorks
8,Tom J. Astle,Suzanne Buirgy,Home,2015,DreamWorks
9,Tom J. Astle,Christopher Jenkins,Home,2015,DreamWorks
10,Tom J. Astle,Mireille Soria,Home,2015,DreamWorks
11,Matt Ember,Adam Rex,Home,2015,DreamWorks
12,Matt Ember,Suzanne Buirgy,Home,2015,DreamWorks
13,Matt Ember,Christopher Jenkins,Home,2015,DreamWorks
14,Matt Ember,Mireille Soria,Home,2015,DreamWorks
15,Adam Rex,Suzanne Buirgy,Home,2015,DreamWorks
16,Adam Rex,Christopher Jenkins,Home,2015,DreamWorks
17,Adam Rex,Mireille Soria,Home,2015,DreamWorks
18,Suzanne Buirgy,Christopher Jenkins,Home,2015,DreamWorks
19,Suzanne Buirgy,Mireille Soria,Home,2015,DreamWorks
20,Christopher Jenkins,Mireille Soria,Home,2015,DreamWorks
0,Alessandro Carloni,Jennifer Yuh Nelson,KungFuPanda3,2016,DreamWorks
1,Alessandro Carloni,Jonathan Aibel,KungFuPanda3,2016,DreamWorks
2,Alessandro Carloni,Glenn Berger,KungFuPanda3,2016,DreamWorks
3,Alessandro Carloni,Ethan Reiff,KungFuPanda3,2016,DreamWorks
4,Alessandro Carloni,Cyrus Voris,KungFuPanda3,2016,DreamWorks
5,Alessandro Carloni,Melissa Cobb,KungFuPanda3,2016,DreamWorks
6,Alessandro Carloni,Guillermo del Toro,KungFuPanda3,2016,DreamWorks
7,Alessandro Carloni,Jeff Hermann,KungFuPanda3,2016,DreamWorks
8,Alessandro Carloni,Peikang La,KungFuPanda3,2016,DreamWorks
9,Alessandro Carloni,Rui Gang Li,KungFuPanda3,2016,DreamWorks
10,Alessandro Carloni,Mike Mitchell,KungFuPanda3,2016,DreamWorks
11,Jennifer Yuh Nelson,Jonathan Aibel,KungFuPanda3,2016,DreamWorks
12,Jennifer Yuh Nelson,Glenn Berger,KungFuPanda3,2016,DreamWorks
13,Jennifer Yuh Nelson,Ethan Reiff,KungFuPanda3,2016,DreamWorks
14,Jennifer Yuh Nelson,Cyrus Voris,KungFuPanda3,2016,DreamWorks
15,Jennifer Yuh Nelson,Melissa Cobb,KungFuPanda3,2016,DreamWorks
16,Jennifer Yuh Nelson,Guillermo del Toro,KungFuPanda3,2016,DreamWorks
17,Jennifer Yuh Nelson,Jeff Hermann,KungFuPanda3,2016,DreamWorks
18,Jennifer Yuh Nelson,Peikang La,KungFuPanda3,2016,DreamWorks
19,Jennifer Yuh Nelson,Rui Gang Li,KungFuPanda3,2016,DreamWorks
20,Jennifer Yuh Nelson,Mike Mitchell,KungFuPanda3,2016,DreamWorks
21,Jonathan Aibel,Glenn Berger,KungFuPanda3,2016,DreamWorks
22,Jonathan Aibel,Ethan Reiff,KungFuPanda3,2016,DreamWorks
23,Jonathan Aibel,Cyrus Voris,KungFuPanda3,2016,DreamWorks
24,Jonathan Aibel,Melissa Cobb,KungFuPanda3,2016,DreamWorks
25,Jonathan Aibel,Guillermo del Toro,KungFuPanda3,2016,DreamWorks
26,Jonathan Aibel,Jeff Hermann,KungFuPanda3,2016,DreamWorks
27,Jonathan Aibel,Peikang La,KungFuPanda3,2016,DreamWorks
28,Jonathan Aibel,Rui Gang Li,KungFuPanda3,2016,DreamWorks
29,Jonathan Aibel,Mike Mitchell,KungFuPanda3,2016,DreamWorks
30,Glenn Berger,Ethan Reiff,KungFuPanda3,2016,DreamWorks
31,Glenn Berger,Cyrus Voris,KungFuPanda3,2016,DreamWorks
32,Glenn Berger,Melissa Cobb,KungFuPanda3,2016,DreamWorks
33,Glenn Berger,Guillermo del Toro,KungFuPanda3,2016,DreamWorks
34,Glenn Berger,Jeff Hermann,KungFuPanda3,2016,DreamWorks
35,Glenn Berger,Peikang La,KungFuPanda3,2016,DreamWorks
36,Glenn Berger,Rui Gang Li,KungFuPanda3,2016,DreamWorks
37,Glenn Berger,Mike Mitchell,KungFuPanda3,2016,DreamWorks
38,Ethan Reiff,Cyrus Voris,KungFuPanda3,2016,DreamWorks
39,Ethan Reiff,Melissa Cobb,KungFuPanda3,2016,DreamWorks
40,Ethan Reiff,Guillermo del Toro,KungFuPanda3,2016,DreamWorks
41,Ethan Reiff,Jeff Hermann,KungFuPanda3,2016,DreamWorks
42,Ethan Reiff,Peikang La,KungFuPanda3,2016,DreamWorks
43,Ethan Reiff,Rui Gang Li,KungFuPanda3,2016,DreamWorks
44,Ethan Reiff,Mike Mitchell,KungFuPanda3,2016,DreamWorks
45,Cyrus Voris,Melissa Cobb,KungFuPanda3,2016,DreamWorks
46,Cyrus Voris,Guillermo del Toro,KungFuPanda3,2016,DreamWorks
47,Cyrus Voris,Jeff Hermann,KungFuPanda3,2016,DreamWorks
48,Cyrus Voris,Peikang La,KungFuPanda3,2016,DreamWorks
49,Cyrus Voris,Rui Gang Li,KungFuPanda3,2016,DreamWorks
50,Cyrus Voris,Mike Mitchell,KungFuPanda3,2016,DreamWorks
51,Melissa Cobb,Guillermo del Toro,KungFuPanda3,2016,DreamWorks
52,Melissa Cobb,Jeff Hermann,KungFuPanda3,2016,DreamWorks
53,Melissa Cobb,Peikang La,KungFuPanda3,2016,DreamWorks
54,Melissa Cobb,Rui Gang Li,KungFuPanda3,2016,DreamWorks
55,Melissa Cobb,Mike Mitchell,KungFuPanda3,2016,DreamWorks
56,Guillermo del Toro,Jeff Hermann,KungFuPanda3,2016,DreamWorks
57,Guillermo del Toro,Peikang La,KungFuPanda3,2016,DreamWorks
58,Guillermo del Toro,Rui Gang Li,KungFuPanda3,2016,DreamWorks
59,Guillermo del Toro,Mike Mitchell,KungFuPanda3,2016,DreamWorks
60,Jeff Hermann,Peikang La,KungFuPanda3,2016,DreamWorks
61,Jeff Hermann,Rui Gang Li,KungFuPanda3,2016,DreamWorks
62,Jeff Hermann,Mike Mitchell,KungFuPanda3,2016,DreamWorks
63,Peikang La,Rui Gang Li,KungFuPanda3,2016,DreamWorks
64,Peikang La,Mike Mitchell,KungFuPanda3,2016,DreamWorks
65,Rui Gang Li,Mike Mitchell,KungFuPanda3,2016,DreamWorks
0,Mike Mitchell,Walt Dohrn,Trolls,2016,DreamWorks
1,Mike Mitchell,Jonathan Aibel,Trolls,2016,DreamWorks
2,Mike Mitchell,Glenn Berger,Trolls,2016,DreamWorks
3,Mike Mitchell,Erica Rivinoja,Trolls,2016,DreamWorks
4,Mike Mitchell,Thomas Dam,Trolls,2016,DreamWorks
5,Mike Mitchell,Holly Edwards,Trolls,2016,DreamWorks
6,Mike Mitchell,Dannie Festa,Trolls,2016,DreamWorks
7,Mike Mitchell,Gina Shay,Trolls,2016,DreamWorks
8,Walt Dohrn,Jonathan Aibel,Trolls,2016,DreamWorks
9,Walt Dohrn,Glenn Berger,Trolls,2016,DreamWorks
10,Walt Dohrn,Erica Rivinoja,Trolls,2016,DreamWorks
11,Walt Dohrn,Thomas Dam,Trolls,2016,DreamWorks
12,Walt Dohrn,Holly Edwards,Trolls,2016,DreamWorks
13,Walt Dohrn,Dannie Festa,Trolls,2016,DreamWorks
14,Walt Dohrn,Gina Shay,Trolls,2016,DreamWorks
15,Jonathan Aibel,Glenn Berger,Trolls,2016,DreamWorks
16,Jonathan Aibel,Erica Rivinoja,Trolls,2016,DreamWorks
17,Jonathan Aibel,Thomas Dam,Trolls,2016,DreamWorks
18,Jonathan Aibel,Holly Edwards,Trolls,2016,DreamWorks
19,Jonathan Aibel,Dannie Festa,Trolls,2016,DreamWorks
20,Jonathan Aibel,Gina Shay,Trolls,2016,DreamWorks
21,Glenn Berger,Erica Rivinoja,Trolls,2016,DreamWorks
22,Glenn Berger,Thomas Dam,Trolls,2016,DreamWorks
23,Glenn Berger,Holly Edwards,Trolls,2016,DreamWorks
24,Glenn Berger,Dannie Festa,Trolls,2016,DreamWorks
25,Glenn Berger,Gina Shay,Trolls,2016,DreamWorks
26,Erica Rivinoja,Thomas Dam,Trolls,2016,DreamWorks
27,Erica Rivinoja,Holly Edwards,Trolls,2016,DreamWorks
28,Erica Rivinoja,Dannie Festa,Trolls,2016,DreamWorks
29,Erica Rivinoja,Gina Shay,Trolls,2016,DreamWorks
30,Thomas Dam,Holly Edwards,Trolls,2016,DreamWorks
31,Thomas Dam,Dannie Festa,Trolls,2016,DreamWorks
32,Thomas Dam,Gina Shay,Trolls,2016,DreamWorks
33,Holly Edwards,Dannie Festa,Trolls,2016,DreamWorks
34,Holly Edwards,Gina Shay,Trolls,2016,DreamWorks
35,Dannie Festa,Gina Shay,Trolls,2016,DreamWorks
0,Tom McGrath,Michael McCullers,BossBaby,2017,DreamWorks
1,Tom McGrath,Marla Frazee,BossBaby,2017,DreamWorks
2,Tom McGrath,Rebecca Huntley,BossBaby,2017,DreamWorks
3,Tom McGrath,Ramsey Ann Naito,BossBaby,2017,DreamWorks
4,Tom McGrath,Jed Schlanger,BossBaby,2017,DreamWorks
5,Michael McCullers,Marla Frazee,BossBaby,2017,DreamWorks
6,Michael McCullers,Rebecca Huntley,BossBaby,2017,DreamWorks
7,Michael McCullers,Ramsey Ann Naito,BossBaby,2017,DreamWorks
8,Michael McCullers,Jed Schlanger,BossBaby,2017,DreamWorks
9,Marla Frazee,Rebecca Huntley,BossBaby,2017,DreamWorks
10,Marla Frazee,Ramsey Ann Naito,BossBaby,2017,DreamWorks
11,Marla Frazee,Jed Schlanger,BossBaby,2017,DreamWorks
12,Rebecca Huntley,Ramsey Ann Naito,BossBaby,2017,DreamWorks
13,Rebecca Huntley,Jed Schlanger,BossBaby,2017,DreamWorks
14,Ramsey Ann Naito,Jed Schlanger,BossBaby,2017,DreamWorks
0,David Soren,Nicholas Stoller,CapUnderpants,2017,DreamWorks
1,David Soren,Dav Pilkey,CapUnderpants,2017,DreamWorks
2,David Soren,Marie Balland,CapUnderpants,2017,DreamWorks
3,David Soren,Chris Finnegan,CapUnderpants,2017,DreamWorks
4,David Soren,Rob Letterman,CapUnderpants,2017,DreamWorks
5,David Soren,Daniela Mazzucato,CapUnderpants,2017,DreamWorks
6,David Soren,Mireille Soria,CapUnderpants,2017,DreamWorks
7,David Soren,Mark Swift,CapUnderpants,2017,DreamWorks
8,Nicholas Stoller,Dav Pilkey,CapUnderpants,2017,DreamWorks
9,Nicholas Stoller,Marie Balland,CapUnderpants,2017,DreamWorks
10,Nicholas Stoller,Chris Finnegan,CapUnderpants,2017,DreamWorks
11,Nicholas Stoller,Rob Letterman,CapUnderpants,2017,DreamWorks
12,Nicholas Stoller,Daniela Mazzucato,CapUnderpants,2017,DreamWorks
13,Nicholas Stoller,Mireille Soria,CapUnderpants,2017,DreamWorks
14,Nicholas Stoller,Mark Swift,CapUnderpants,2017,DreamWorks
15,Dav Pilkey,Marie Balland,CapUnderpants,2017,DreamWorks
16,Dav Pilkey,Chris Finnegan,CapUnderpants,2017,DreamWorks
17,Dav Pilkey,Rob Letterman,CapUnderpants,2017,DreamWorks
18,Dav Pilkey,Daniela Mazzucato,CapUnderpants,2017,DreamWorks
19,Dav Pilkey,Mireille Soria,CapUnderpants,2017,DreamWorks
20,Dav Pilkey,Mark Swift,CapUnderpants,2017,DreamWorks
21,Marie Balland,Chris Finnegan,CapUnderpants,2017,DreamWorks
22,Marie Balland,Rob Letterman,CapUnderpants,2017,DreamWorks
23,Marie Balland,Daniela Mazzucato,CapUnderpants,2017,DreamWorks
24,Marie Balland,Mireille Soria,CapUnderpants,2017,DreamWorks
25,Marie Balland,Mark Swift,CapUnderpants,2017,DreamWorks
26,Chris Finnegan,Rob Letterman,CapUnderpants,2017,DreamWorks
27,Chris Finnegan,Daniela Mazzucato,CapUnderpants,2017,DreamWorks
28,Chris Finnegan,Mireille Soria,CapUnderpants,2017,DreamWorks
29,Chris Finnegan,Mark Swift,CapUnderpants,2017,DreamWorks
30,Rob Letterman,Daniela Mazzucato,CapUnderpants,2017,DreamWorks
31,Rob Letterman,Mireille Soria,CapUnderpants,2017,DreamWorks
32,Rob Letterman,Mark Swift,CapUnderpants,2017,DreamWorks
33,Daniela Mazzucato,Mireille Soria,CapUnderpants,2017,DreamWorks
34,Daniela Mazzucato,Mark Swift,CapUnderpants,2017,DreamWorks
35,Mireille Soria,Mark Swift,CapUnderpants,2017,DreamWorks
0,Dean DeBlois,Cressida Cowell,TrainDragon3,2019,DreamWorks
1,Dean DeBlois,Bonnie Arnold,TrainDragon3,2019,DreamWorks
2,Dean DeBlois,Michael A. Connolly,TrainDragon3,2019,DreamWorks
3,Dean DeBlois,Doug Davison,TrainDragon3,2019,DreamWorks
4,Dean DeBlois,Roy Lee,TrainDragon3,2019,DreamWorks
5,Dean DeBlois,Bradford Lewis,TrainDragon3,2019,DreamWorks
6,Dean DeBlois,Chris Sanders,TrainDragon3,2019,DreamWorks
7,Dean DeBlois,Jed Schlanger,TrainDragon3,2019,DreamWorks
8,Dean DeBlois,Kate Spencer,TrainDragon3,2019,DreamWorks
9,Cressida Cowell,Bonnie Arnold,TrainDragon3,2019,DreamWorks
10,Cressida Cowell,Michael A. Connolly,TrainDragon3,2019,DreamWorks
11,Cressida Cowell,Doug Davison,TrainDragon3,2019,DreamWorks
12,Cressida Cowell,Roy Lee,TrainDragon3,2019,DreamWorks
13,Cressida Cowell,Bradford Lewis,TrainDragon3,2019,DreamWorks
14,Cressida Cowell,Chris Sanders,TrainDragon3,2019,DreamWorks
15,Cressida Cowell,Jed Schlanger,TrainDragon3,2019,DreamWorks
16,Cressida Cowell,Kate Spencer,TrainDragon3,2019,DreamWorks
17,Bonnie Arnold,Michael A. Connolly,TrainDragon3,2019,DreamWorks
18,Bonnie Arnold,Doug Davison,TrainDragon3,2019,DreamWorks
19,Bonnie Arnold,Roy Lee,TrainDragon3,2019,DreamWorks
20,Bonnie Arnold,Bradford Lewis,TrainDragon3,2019,DreamWorks
21,Bonnie Arnold,Chris Sanders,TrainDragon3,2019,DreamWorks
22,Bonnie Arnold,Jed Schlanger,TrainDragon3,2019,DreamWorks
23,Bonnie Arnold,Kate Spencer,TrainDragon3,2019,DreamWorks
24,Michael A. Connolly,Doug Davison,TrainDragon3,2019,DreamWorks
25,Michael A. Connolly,Roy Lee,TrainDragon3,2019,DreamWorks
26,Michael A. Connolly,Bradford Lewis,TrainDragon3,2019,DreamWorks
27,Michael A. Connolly,Chris Sanders,TrainDragon3,2019,DreamWorks
28,Michael A. Connolly,Jed Schlanger,TrainDragon3,2019,DreamWorks
29,Michael A. Connolly,Kate Spencer,TrainDragon3,2019,DreamWorks
30,Doug Davison,Roy Lee,TrainDragon3,2019,DreamWorks
31,Doug Davison,Bradford Lewis,TrainDragon3,2019,DreamWorks
32,Doug Davison,Chris Sanders,TrainDragon3,2019,DreamWorks
33,Doug Davison,Jed Schlanger,TrainDragon3,2019,DreamWorks
34,Doug Davison,Kate Spencer,TrainDragon3,2019,DreamWorks
35,Roy Lee,Bradford Lewis,TrainDragon3,2019,DreamWorks
36,Roy Lee,Chris Sanders,TrainDragon3,2019,DreamWorks
37,Roy Lee,Jed Schlanger,TrainDragon3,2019,DreamWorks
38,Roy Lee,Kate Spencer,TrainDragon3,2019,DreamWorks
